File_Name,Coef_Pearson,Iph_0,Is_0,nd_0,Rs_0,Rp_0,Iph,Is,nd,Rs,Rp
2024-03-01_09:06:09,-0.9022,1.06702,9.825000e-08,1.91823,2.28351,249.87226,1.1082,1.203342e-07,1.23152,0.01368,127.98022
2024-03-01_09:07:09,-0.8929,1.0792,9.825000e-08,1.91823,2.25007,189.57778,1.07486,3.777816e-08,1.14614,0.1052,229.85426
2024-03-01_09:08:10,-0.8929,1.08041,9.825000e-08,1.91823,2.21,295.06933,1.08366,9.210163e-08,1.20978,0.00117,228.77208
2024-03-01_09:09:09,-0.8909,1.12382,9.825000e-08,1.91823,2.08671,417.68357,1.11497,1.505811e-07,1.24418,0.03195,390.60662
2024-03-01_09:10:10,-0.8976,1.11084,9.825000e-08,1.91823,2.36813,264.96212,1.13342,8.532495e-08,1.20273,0.00775,154.3243
2024-03-01_09:11:09,-0.8901,1.08204,9.825000e-08,1.91823,2.37307,359.38851,1.06536,1.554038e-07,1.24427,0.05247,538.72004
2024-03-01_09:12:09,-0.8994,1.10293,9.825000e-08,1.91823,2.42172,195.56253,1.13066,7.206638e-08,1.19043,0.0023,131.19019
2024-03-01_09:13:09,-0.8951,1.1151,9.825000e-08,1.91823,2.25865,318.03224,1.13008,9.963142e-08,1.21146,0.00636,185.96055
2024-03-01_09:14:09,-0.8971,1.04268,9.825000e-08,1.91823,2.45614,338.45921,1.06909,8.333792e-08,1.19726,0.0038,163.51977
2024-03-01_09:15:10,-0.8943,1.01428,9.825000e-08,1.91823,2.51157,442.50091,1.03204,9.255740e-08,1.20397,0.00127,209.20284
2024-03-01_09:16:09,-0.89,1.02848,9.825000e-08,1.91823,2.39993,321.77549,1.01907,1.375623e-07,1.23235,0.01019,422.27404
2024-03-01_09:17:10,-0.8933,1.08731,9.825000e-08,1.91823,2.29,448.66701,1.09814,1.353496e-07,1.23113,0.00163,245.82032
2024-03-01_09:18:09,-0.9028,1.07899,9.825000e-08,1.91823,2.4309,271.78811,1.124,1.433922e-07,1.23841,0.00416,121.22131
2024-03-01_09:19:10,-0.9019,1.0934,9.825000e-08,1.91823,2.51272,263.23194,1.13786,1.494039e-07,1.24006,0.00154,127.11283
2024-03-01_09:20:09,-0.892,1.08386,9.825000e-08,1.91823,2.33521,599.52705,1.08261,1.201498e-07,1.22174,0.00042,272.43155
2024-03-01_09:21:09,-0.8933,1.08427,9.825000e-08,1.91823,2.41302,354.18178,1.0817,7.216846e-08,1.18523,0.06723,238.49039
2024-03-01_09:22:10,-0.897,1.09623,9.825000e-08,1.91823,2.50574,298.02888,1.11647,5.964912e-08,1.17386,0.00037,146.7701
2024-03-01_09:23:09,-0.8908,1.10435,9.825000e-08,1.91823,2.46313,393.30999,1.10124,1.830009e-07,1.25404,0.00577,394.93051
2024-03-01_09:24:10,-0.8926,1.1224,9.825000e-08,1.91823,2.39392,370.27004,1.12563,9.913080e-08,1.20649,0.06084,272.31636
2024-03-01_09:25:09,-0.9023,1.14208,9.825000e-08,1.91823,2.31984,368.48659,1.18602,9.250000e-08,1.20378,0.11365,125.52293
2024-03-01_09:26:10,-0.8926,1.14127,9.825000e-08,1.91823,2.15128,308.05318,1.13364,1.983894e-07,1.25982,0.00653,305.55786
2024-03-01_09:27:09,-0.8996,1.14573,9.825000e-08,1.91823,2.20485,239.60945,1.17797,1.635428e-07,1.24639,0.02084,145.97243
2024-03-01_09:28:09,-0.8935,1.18914,9.825000e-08,1.91823,1.9819,312.27053,1.20587,7.334834e-08,1.18258,0.06754,213.32958
2024-03-01_09:29:10,-0.8932,1.23661,9.825000e-08,1.91823,2.08702,898.83425,1.23282,9.862857e-08,1.20123,0.10738,267.45803
2024-03-01_09:30:09,-0.8997,1.21044,9.825000e-08,1.91823,2.10259,358.36051,1.2477,3.951902e-08,1.13856,0.21651,144.02725
2024-03-01_09:31:10,-0.8907,1.25162,9.825000e-08,1.91823,1.98414,263.09276,1.23323,1.382574e-07,1.22496,0.02445,330.13214
2024-03-01_09:32:09,-0.9031,1.22627,9.825000e-08,1.91823,2.02224,184.82608,1.27358,2.169721e-07,1.26443,0.0024,111.10771
2024-03-01_09:33:10,-0.8932,1.22992,9.825000e-08,1.91823,1.85864,308.69235,1.23045,7.945318e-08,1.18468,0.09236,236.43127
2024-03-01_09:34:09,-0.8945,1.26095,9.825000e-08,1.91823,2.03233,219.24619,1.25725,1.428638e-07,1.22684,0.05369,220.00582
2024-03-01_09:35:09,-0.8929,1.25568,9.825000e-08,1.91823,2.02275,275.30662,1.24937,1.510405e-07,1.22834,0.08887,306.53839
2024-03-01_09:36:09,-0.8927,1.24432,9.825000e-08,1.91823,2.01924,405.48596,1.24428,1.051750e-07,1.20126,0.1009,283.95882
2024-03-01_09:37:09,-0.8936,1.27739,9.825000e-08,1.91823,1.93618,316.28862,1.27172,1.375269e-07,1.22191,0.07117,251.86899
2024-03-01_09:38:10,-0.8937,1.28225,9.825000e-08,1.91823,2.16274,201.82465,1.27859,1.045698e-07,1.19928,0.08486,227.18166
2024-03-01_09:39:09,-0.8938,1.26055,9.825000e-08,1.91823,2.03005,211.87396,1.26039,8.061771e-09,1.03561,0.2399,173.91917
2024-03-01_09:40:10,-0.8955,1.21551,9.825000e-08,1.91823,2.03415,515.77115,1.24053,9.469567e-08,1.19063,0.04564,168.08337
2024-03-01_09:41:09,-0.8953,1.18995,9.825000e-08,1.91823,2.16698,321.95684,1.21111,8.304705e-08,1.17986,0.04212,169.50453
2024-03-01_09:42:09,-0.8964,1.23337,9.825000e-08,1.91823,2.20164,280.76187,1.2592,8.999397e-08,1.18541,0.00374,142.88376
2024-03-01_09:43:09,-0.8959,1.21146,9.825000e-08,1.91823,2.14549,219.90925,1.2308,1.485081e-07,1.22244,0.0012,167.82461
2024-03-01_09:44:09,-0.8951,1.26258,9.825000e-08,1.91823,2.02307,388.4611,1.27952,9.040862e-08,1.18367,0.11162,199.42842
2024-03-01_09:45:10,-0.8957,1.26258,9.825000e-08,1.91823,2.07725,256.11611,1.27201,8.862956e-08,1.1824,0.11569,186.85541
2024-03-01_09:46:09,-0.8943,1.41249,9.825000e-08,1.91823,1.75256,552.73497,1.42914,6.199127e-08,1.1565,0.09639,166.37314
2024-03-01_09:47:10,-0.897,1.38632,9.825000e-08,1.91823,1.84968,276.74198,1.41381,5.890149e-08,1.1513,0.12826,143.31852
2024-03-01_09:48:09,-0.8985,1.48085,9.825000e-08,1.91823,1.71056,517.75414,1.51455,7.115907e-08,1.16209,0.16102,132.1605
2024-03-01_09:49:09,-0.8993,1.43987,9.825000e-08,1.91823,1.72507,333.33145,1.4765,8.270700e-08,1.17031,0.25868,173.35621
2024-03-01_09:50:10,-0.8957,1.38855,9.825000e-08,1.91823,1.84308,165.79407,1.39229,1.026539e-07,1.18546,0.09319,168.21195
2024-03-01_09:51:09,-0.8937,1.38084,9.825000e-08,1.91823,1.98287,215.67372,1.37402,8.642440e-08,1.17135,0.12558,222.04984
2024-03-01_09:52:10,-0.8922,1.42243,9.825000e-08,1.91823,1.87278,378.13629,1.40891,1.358769e-07,1.20253,0.17419,496.01189
2024-03-01_09:53:09,-0.893,1.47618,9.825000e-08,1.91823,1.82837,286.32102,1.45496,2.066228e-07,1.23159,0.16772,522.07046
2024-03-01_09:54:10,-0.893,1.5908,9.825000e-08,1.91823,1.76333,378.12559,1.57407,1.081391e-07,1.18121,0.21026,466.43492
2024-03-01_09:55:09,-0.894,1.72042,9.825000e-08,1.91823,1.55019,262.26897,1.7092,1.721907e-07,1.21618,0.17507,374.90001
2024-03-01_09:56:09,-0.895,1.74193,9.825000e-08,1.91823,1.56814,244.70627,1.74718,1.464356e-07,1.20159,0.15662,228.13839
2024-03-01_09:57:10,-0.9,1.75734,9.825000e-08,1.91823,1.42184,346.30089,1.73631,7.060267e-09,1.01003,0.57279,444.92591
2024-03-01_09:58:09,-0.8956,1.6829,9.825000e-08,1.91823,1.59788,470.4132,1.69482,3.676294e-08,1.10253,0.22081,164.54845
2024-03-01_09:59:10,-0.891,1.56159,9.825000e-08,1.91823,1.60662,319.1066,1.53834,8.691671e-09,1.01517,0.33032,399.05129
2024-03-01_10:00:09,-0.896,1.37821,9.825000e-08,1.86011,1.92181,371.91181,1.39702,7.085920e-08,1.14318,0.15757,164.865
2024-03-01_10:01:10,-0.9063,1.18143,9.825000e-08,1.86011,2.10986,399.11379,1.23979,4.464245e-08,1.11459,0.30983,103.85317
2024-03-01_10:02:09,-0.8948,1.63421,9.825000e-08,1.91823,1.65899,203.79417,1.62531,4.029800e-08,1.10804,0.2503,227.0929
2024-03-01_10:03:09,-0.8991,1.60236,9.825000e-08,1.91823,1.70276,376.2997,1.64057,4.037877e-08,1.10882,0.17785,106.42745
2024-03-01_10:04:10,-0.8895,1.57741,9.825000e-08,1.91823,1.55495,7022.40862,1.54283,1.238134e-08,1.03589,0.35708,3927.4335
2024-03-01_10:05:09,-0.8991,1.60216,9.825000e-08,1.91823,1.63928,422.72299,1.63813,4.628301e-08,1.11935,0.15271,105.16856
2024-03-01_10:06:10,-0.9082,1.62021,9.825000e-08,1.91823,1.59588,262.98613,1.5612,9.303048e-09,1.02314,0.82251,262.28639
2024-03-01_10:07:09,-0.9117,1.64456,9.825000e-08,1.91823,1.56757,308.05735,1.3334,9.103579e-09,1.03093,1.13993,372.85561
2024-03-01_10:08:10,-0.9101,1.67864,9.825000e-08,1.91823,1.64141,274.34959,1.3501,4.785379e-09,0.99792,1.07809,318.66938
2024-03-01_10:09:09,-0.8994,1.77357,9.825000e-08,1.91823,1.52742,148.29954,1.78651,3.641925e-07,1.26647,0.12881,146.76536
2024-03-01_10:10:09,-0.8999,1.80055,9.825000e-08,1.91823,1.45382,305.60429,1.83846,4.424705e-08,1.1138,0.22097,105.81881
2024-03-01_10:11:10,-0.9066,1.88088,9.825000e-08,1.91823,1.45198,375.37281,1.97888,9.971840e-09,1.02558,0.34409,68.25951
2024-03-01_10:12:09,-0.8982,1.89468,9.825000e-08,1.91823,1.43522,238.02385,1.90518,7.400858e-08,1.14116,0.2214,142.8605
2024-03-01_10:13:10,-0.9011,1.84619,9.825000e-08,1.91823,1.41714,300.32019,1.90307,1.055199e-08,1.02284,0.30359,90.70214
2024-03-01_10:14:09,-0.9004,1.79832,9.825000e-08,1.91823,1.50827,236.24984,1.84622,9.867196e-09,1.01659,0.31509,98.61396
2024-03-01_10:15:10,-0.8993,1.74679,9.825000e-08,1.86011,1.53022,242.47291,1.77975,7.779158e-08,1.13861,0.18159,110.754
2024-03-01_10:16:09,-0.8986,1.77783,9.825000e-08,1.86011,1.48199,217.99876,1.78236,8.944307e-08,1.14496,0.2247,143.77454
2024-03-01_10:17:09,-0.8987,1.75369,9.825000e-08,1.86011,1.49875,238.97455,1.78202,8.145524e-08,1.13791,0.20315,125.09134
2024-03-01_10:18:10,-0.8991,1.65754,9.825000e-08,1.86011,1.63333,282.46943,1.68869,3.605324e-08,1.08548,0.24542,119.70351
2024-03-01_10:19:09,-0.8996,1.51858,9.825000e-08,1.86011,1.59053,299.96776,1.55961,6.429031e-08,1.12408,0.20262,118.49719
2024-03-01_10:20:10,-0.8987,1.69223,9.825000e-08,1.86011,1.5399,396.0008,1.72349,7.779961e-08,1.13759,0.20818,132.12009
2024-03-01_10:21:09,-0.8998,1.64212,9.825000e-08,1.86011,1.69117,263.24005,1.67848,9.942617e-08,1.1545,0.17324,116.69616
2024-03-01_10:22:10,-0.8988,1.63502,9.825000e-08,1.86011,1.5534,309.19227,1.66897,6.632321e-08,1.12593,0.20025,123.67547
2024-03-01_10:23:09,-0.8993,1.71069,9.825000e-08,1.86011,1.49966,287.82722,1.75229,7.005460e-08,1.12944,0.20016,114.38957
2024-03-01_10:24:09,-0.9007,1.75065,9.825000e-08,1.86011,1.52709,299.28682,1.79194,6.292890e-08,1.12245,0.21121,104.1085
2024-03-01_10:25:10,-0.9005,1.77154,9.825000e-08,1.86011,1.47965,347.96017,1.80396,6.615979e-08,1.12456,0.22291,109.17851
2024-03-01_10:26:09,-0.9024,1.75105,9.825000e-08,1.86011,1.5317,278.71279,1.80592,1.110872e-07,1.16112,0.16613,88.29162
2024-03-01_10:27:10,-0.9007,1.68472,9.825000e-08,1.86011,1.56773,196.09257,1.73113,5.623903e-08,1.11609,0.19728,98.8811
2024-03-01_10:28:09,-0.8998,1.76059,9.825000e-08,1.86011,1.59767,300.02364,1.79606,7.159441e-08,1.13078,0.21145,114.42494
2024-03-01_10:29:10,-0.8969,1.83301,9.825000e-08,1.86011,1.42532,264.14087,1.82732,1.308577e-07,1.16961,0.22011,205.27339
2024-03-01_10:30:09,-0.8981,1.82287,9.825000e-08,1.86011,1.43652,269.6794,1.83623,8.263841e-08,1.13652,0.23903,160.02512
2024-03-01_10:31:09,-0.898,1.90604,9.825000e-08,1.91823,1.42195,212.50319,1.91492,1.461316e-08,1.03173,0.30681,133.0444
2024-03-01_10:32:10,-0.8994,1.8821,9.825000e-08,1.91823,1.46874,210.98542,1.89362,1.991849e-07,1.20084,0.20909,158.76585
2024-03-01_10:33:09,-0.8952,1.92024,9.825000e-08,1.91823,1.36215,332.93724,1.8997,2.105024e-07,1.2026,0.20195,362.87517
2024-03-01_10:34:10,-0.9059,1.96811,9.825000e-08,1.91823,1.37029,223.43241,1.62418,4.579527e-09,0.97982,0.7436,241.98764
2024-03-01_10:35:09,-0.9025,1.91496,9.825000e-08,1.86011,1.34835,419.11895,1.98589,8.694595e-08,1.14181,0.20042,84.66544
2024-03-01_10:36:10,-0.9045,1.86263,9.825000e-08,1.91823,1.4372,196.17466,1.94294,2.245349e-08,1.0589,0.23855,66.95978
2024-03-01_10:37:09,-0.8995,1.62589,9.825000e-08,1.86011,1.63048,195.73915,1.65282,7.570236e-08,1.13554,0.16514,109.11965
2024-03-01_10:38:09,-0.9044,1.85147,9.825000e-08,1.91823,1.46102,155.94535,1.92013,3.813179e-08,1.09539,0.20784,70.28488
2024-03-01_10:39:10,-0.9,1.75856,9.825000e-08,1.86011,1.49264,296.45667,1.79567,9.776403e-08,1.1544,0.18128,110.856
2024-03-01_10:40:09,-0.9001,1.79731,9.825000e-08,1.91823,1.51479,283.03432,1.84493,9.255759e-09,1.01082,0.29206,93.72248
2024-03-01_10:41:10,-0.9009,1.71089,9.825000e-08,1.86011,1.5302,228.43598,1.73893,6.524236e-08,1.12498,0.22558,109.18471
2024-03-01_10:42:09,-0.9,1.64638,9.825000e-08,1.86011,1.59456,228.53988,1.67884,9.207975e-08,1.14892,0.18898,117.63924
2024-03-01_10:43:09,-0.9002,1.59851,9.825000e-08,1.86011,1.72859,188.44078,1.63265,4.484258e-08,1.10285,0.21481,108.12797
2024-03-01_10:44:09,-0.8983,1.23986,9.825000e-08,1.86011,2.12279,671.02956,1.26853,9.583526e-08,1.15453,0.10135,137.43425
2024-03-01_10:45:09,-0.8969,1.60906,9.825000e-08,1.86011,1.67293,351.62743,1.63166,7.650342e-08,1.1422,0.17415,148.58447
2024-03-01_10:46:10,-0.9014,1.80075,9.825000e-08,1.91823,1.4966,2746.65127,1.86047,9.281627e-08,1.15485,0.20004,100.02683
2024-03-01_10:47:09,-0.9069,1.85897,9.825000e-08,1.91823,1.48913,552.69267,1.95092,7.356295e-09,1.00147,0.42586,78.27178
2024-03-01_10:48:10,-0.8996,1.60135,9.825000e-08,1.86011,1.71757,403.72422,1.63085,1.026482e-07,1.15999,0.1695,118.2371
2024-03-01_10:49:09,-0.8937,1.24331,9.825000e-08,1.86011,2.03074,227.01408,1.23958,5.535104e-08,1.11658,0.16485,213.28259
2024-03-01_10:50:09,-0.8933,1.1009,9.825000e-08,1.86011,2.26294,315.31521,1.09898,1.499709e-07,1.19011,0.08643,266.40369
2024-03-01_10:51:10,-0.8934,1.06094,9.825000e-08,1.86011,2.42028,283.10293,1.06125,9.755146e-08,1.16235,0.07768,234.68988
2024-03-01_10:52:09,-0.8956,1.04735,9.825000e-08,1.86011,2.41546,421.50466,1.06121,1.166422e-07,1.18239,0.03096,184.06507
2024-03-01_10:53:10,-0.8989,1.06479,9.825000e-08,1.86011,2.3783,189.54185,1.08057,4.543703e-08,1.12439,0.04613,127.13239
2024-03-01_10:54:09,-0.8961,1.03518,9.825000e-08,1.86011,2.36928,205.57236,1.0489,5.673493e-08,1.14315,0.00075,151.78067
2024-03-01_10:55:10,-0.8924,1.01185,9.825000e-08,1.86011,2.34465,316.03355,1.01048,1.089445e-07,1.19169,0.00143,248.12567
2024-03-01_10:56:09,-0.895,0.98649,9.825000e-08,1.86011,2.47561,294.64256,0.99664,7.054692e-08,1.16393,0.00167,180.93352
2024-03-01_10:57:09,-0.8938,0.93963,9.825000e-08,1.86011,2.769,406.58078,0.94797,7.345060e-08,1.16803,0.00175,210.97319
2024-03-01_10:58:10,-0.8942,0.90981,9.825000e-08,1.86011,2.86261,425.2672,0.91345,7.135392e-08,1.16915,0.00033,208.14006
2024-03-01_10:59:09,-0.8935,0.91042,9.825000e-08,1.86011,2.79681,472.966,0.91785,6.879399e-08,1.16967,0.00044,219.95556
2024-03-01_11:00:10,-0.8915,0.92888,9.825000e-08,1.86011,2.84169,642.28292,0.93196,4.946696e-08,1.14734,0.00372,235.83056
2024-03-01_11:01:09,-0.8936,0.96438,9.825000e-08,1.86011,2.58354,191.06381,0.97113,2.505578e-08,1.10342,0.05102,181.9824
2024-03-01_11:02:10,-0.8926,1.03538,9.825000e-08,1.91823,2.62907,355.19455,1.03379,1.060805e-07,1.20179,0.00897,251.20104
2024-03-01_11:03:09,-0.8935,1.45286,9.825000e-08,1.91823,1.76275,345.36036,1.45542,7.410813e-08,1.17325,0.16211,253.92128
2024-03-01_11:04:09,-0.8989,1.76972,9.825000e-08,1.91823,1.41211,226.98667,1.80538,6.120044e-08,1.15738,0.14082,106.37191
2024-03-01_11:05:10,-0.896,1.08873,9.825000e-08,1.86011,2.54668,435.98135,1.11529,8.051162e-08,1.17621,0.00193,158.76709
2024-03-01_11:06:09,-0.8959,1.07412,9.825000e-08,1.91823,2.33617,304.04781,1.09418,5.307386e-08,1.14842,0.01102,154.26311
2024-03-01_11:07:10,-0.8956,1.0581,9.825000e-08,1.86011,2.33584,516.49967,1.07745,9.406675e-08,1.18907,0.00049,171.43232
2024-03-01_11:08:09,-0.8948,1.11125,9.825000e-08,1.91823,2.40684,182.59155,1.0998,6.720869e-08,1.16709,0.03021,176.25536
2024-03-01_11:09:10,-0.9105,1.15243,9.825000e-08,1.91823,2.22888,239.30204,0.97643,3.036273e-08,1.12494,1.14907,265.39712
2024-03-01_11:10:09,-0.8956,1.31065,9.825000e-08,1.91823,1.9752,179.19872,1.31516,1.084573e-07,1.20342,0.00475,152.6734
2024-03-01_11:11:09,-0.8964,1.38287,9.825000e-08,1.91823,1.93059,244.74382,1.39927,7.288344e-08,1.17113,0.08313,143.79316
2024-03-01_11:12:10,-0.8965,1.21714,9.825000e-08,1.91823,2.01644,190.59075,1.23169,2.188809e-07,1.25289,0.0046,176.59559
2024-03-01_11:13:09,-0.8942,1.16521,9.825000e-08,1.91823,2.18873,277.7997,1.17352,9.132744e-08,1.18567,0.04529,195.39188
2024-03-01_11:14:10,-0.8938,1.13539,9.825000e-08,1.91823,2.39112,276.26862,1.14027,5.301498e-08,1.14946,0.09433,200.69161
2024-03-01_11:15:09,-0.8949,1.24371,9.825000e-08,1.91823,2.07168,282.71512,1.25622,6.956564e-08,1.16988,0.08653,178.89964
2024-03-01_11:16:10,-0.8951,1.64009,9.825000e-08,1.91823,1.58824,297.96657,1.64004,1.123987e-07,1.19899,0.16276,229.59988
2024-03-01_11:17:09,-0.8983,1.70886,9.825000e-08,1.91823,1.52044,288.41428,1.74476,6.267564e-08,1.15553,0.19639,136.66651
2024-03-01_11:18:09,-0.8972,1.66788,9.825000e-08,1.91823,1.60092,243.65227,1.69291,8.891176e-08,1.17685,0.16521,152.25479
2024-03-01_11:19:10,-0.8954,1.48795,9.825000e-08,1.91823,1.61885,172.11144,1.49279,1.430615e-07,1.20872,0.10546,187.54045
2024-03-01_11:20:09,-0.8954,1.33804,9.825000e-08,1.91823,1.88782,235.25953,1.33739,1.106649e-07,1.1919,0.0999,183.6641
2024-03-01_11:21:10,-0.8996,1.37739,9.825000e-08,1.91823,1.84707,210.9431,1.41291,7.583011e-08,1.16864,0.08334,112.18359
2024-03-01_11:22:09,-0.8939,1.30944,9.825000e-08,1.91823,1.96074,391.92534,1.31768,5.589084e-08,1.14701,0.11738,188.65384
2024-03-01_11:23:10,-0.8968,1.33216,9.825000e-08,1.91823,2.0658,480.90158,1.3623,6.854608e-08,1.16176,0.09662,142.34617
2024-03-01_11:24:09,-0.8966,1.54049,9.825000e-08,1.91823,1.7012,423.35563,1.56557,7.955939e-08,1.1678,0.13392,148.45125
2024-03-01_11:25:09,-0.8937,1.57558,9.825000e-08,1.91823,1.64673,284.35236,1.56368,1.258257e-07,1.19594,0.18114,328.67927
2024-03-01_11:26:10,-0.8913,1.67884,9.825000e-08,1.91823,1.51005,424.31456,1.65668,1.245448e-08,1.0441,0.33449,658.36845
2024-03-01_11:27:09,-0.8899,1.58126,9.825000e-08,1.91823,1.6955,413.07553,1.54609,5.733437e-09,0.99946,0.34003,500.94077
2024-03-01_11:28:10,-0.8963,1.49444,9.825000e-08,1.91823,1.83746,311.50933,1.51867,9.478748e-08,1.16926,0.12542,152.36415
2024-03-01_11:29:09,-0.8938,1.4346,9.825000e-08,1.91823,1.85149,257.99261,1.43563,9.952925e-09,1.02791,0.31415,209.53786
2024-03-01_11:30:09,-0.8962,1.30416,9.825000e-08,1.86011,2.05136,261.75838,1.3184,7.205448e-08,1.15019,0.11213,156.88021
2024-03-01_11:31:09,-0.9168,1.28712,9.825000e-08,1.86011,2.03885,217.56643,1.2103,7.389674e-08,1.15858,1.08172,174.21979
2024-03-01_11:32:09,-0.8949,1.19645,9.825000e-08,1.86011,2.33223,390.08772,1.20898,9.583264e-08,1.17254,0.06433,177.32019
2024-03-01_11:33:10,-0.9093,1.21977,9.825000e-08,1.86011,2.18003,191.72694,1.28822,1.922291e-07,1.23087,0.00588,77.74346
2024-03-01_11:34:09,-0.893,1.26907,9.825000e-08,1.86011,1.9933,327.65545,1.2543,1.185214e-07,1.18705,0.13579,296.25512
2024-03-01_11:35:10,-0.8939,1.30092,9.825000e-08,1.86011,1.99811,254.61773,1.29626,1.254267e-07,1.19122,0.09254,220.65808
2024-03-01_11:36:09,-0.8981,1.53542,9.825000e-08,1.91823,1.69815,353.01191,1.57023,1.269073e-07,1.19221,0.11776,132.77004
2024-03-01_11:37:09,-0.902,1.72245,9.825000e-08,1.91823,1.51689,408.70621,1.62657,5.237819e-09,0.99591,0.68298,468.62629
2024-03-01_11:38:09,-0.9016,1.82733,9.825000e-08,1.91823,1.42455,744.45809,1.88475,2.988663e-08,1.08952,0.24576,89.91441
2024-03-01_11:39:09,-0.901,1.76769,9.825000e-08,1.91823,1.58424,264.50567,1.83146,1.387380e-08,1.04159,0.25425,85.76944
2024-03-01_11:40:10,-0.8996,1.79548,9.825000e-08,1.91823,1.51227,379.18794,1.83147,1.082104e-07,1.1665,0.18877,121.22311
2024-03-01_11:41:09,-0.8983,1.2997,9.825000e-08,1.86011,1.96391,307.92779,1.32176,8.163480e-08,1.14722,0.17908,149.5651
2024-03-01_11:42:10,-0.8991,1.57802,9.825000e-08,1.91823,1.72915,270.39624,1.61066,1.404825e-08,1.04026,0.28127,112.73982
2024-03-01_11:43:09,-0.898,1.41107,9.825000e-08,1.86011,1.75829,405.29523,1.44068,7.700855e-08,1.14525,0.15383,133.93415
2024-03-01_11:44:09,-0.8961,1.31086,9.825000e-08,1.86011,2.00681,425.52683,1.32545,9.890927e-08,1.16398,0.12643,176.53136
2024-03-01_11:45:09,-0.8956,1.70338,9.825000e-08,1.91823,1.45745,377.28982,1.71004,5.974669e-08,1.12987,0.25251,249.73388
2024-03-01_11:46:09,-0.9139,1.72144,9.825000e-08,1.91823,1.54648,239.19673,1.48774,1.057794e-08,1.03308,1.04745,283.93281
2024-03-01_11:47:10,-0.8957,1.26623,9.825000e-08,1.86011,1.99285,234.22442,1.27671,8.978618e-08,1.16025,0.11491,172.83264
2024-03-01_11:48:09,-0.9047,1.29402,9.825000e-08,1.86011,2.18515,236.24615,1.3496,1.020008e-07,1.17231,0.16044,99.37606
2024-03-01_11:49:10,-0.8956,1.30457,9.825000e-08,1.86011,2.00109,378.52883,1.32031,8.628329e-08,1.15835,0.14167,180.88466
2024-03-01_11:50:09,-0.8977,1.32769,9.825000e-08,1.86011,1.97424,226.68126,1.34591,1.192291e-07,1.18268,0.06235,136.93016
2024-03-01_11:51:10,-0.8929,1.27576,9.825000e-08,1.86011,2.05308,316.70559,1.26077,1.845782e-07,1.21277,0.13913,412.30594
2024-03-01_11:52:09,-0.8945,1.32404,9.825000e-08,1.86011,1.98999,227.84042,1.32306,1.247155e-07,1.18721,0.1142,224.68833
2024-03-01_11:53:09,-0.8929,1.14614,9.825000e-08,1.86011,2.28777,347.9891,1.14414,1.060576e-07,1.17871,0.06597,242.04916
2024-03-01_11:54:10,-0.8961,1.13173,9.825000e-08,1.86011,2.37673,202.92533,1.14203,3.501468e-08,1.1052,0.08561,145.88675
2024-03-01_11:55:09,-0.898,1.13417,9.825000e-08,1.86011,2.2852,284.7185,1.16628,5.908091e-08,1.14113,0.05999,134.3776
2024-03-01_11:56:10,-0.8972,1.18204,9.825000e-08,1.86011,2.2885,351.99119,1.19944,1.153146e-07,1.18786,0.05482,154.93989
2024-03-01_11:57:09,-0.893,1.33723,9.825000e-08,1.86011,1.89001,355.16431,1.33277,8.635564e-08,1.16363,0.14807,265.89298
2024-03-01_11:58:10,-0.8948,1.29747,9.825000e-08,1.86011,2.11379,420.95697,1.30326,1.377461e-07,1.19735,0.09832,214.60225
2024-03-01_11:59:09,-0.9111,1.8253,9.825000e-08,1.91823,1.45435,261.23813,1.59525,6.569464e-09,1.01198,0.92289,279.54403
2024-03-01_12:00:09,-0.8999,1.8965,9.825000e-08,1.91823,1.38139,129.03581,1.91296,1.232800e-07,1.18035,0.16954,111.51318
2024-03-01_12:01:10,-0.9025,1.89285,9.825000e-08,1.91823,1.41946,411.96723,1.97187,2.521125e-08,1.07256,0.23572,77.22857
2024-03-01_12:02:09,-0.8987,1.8961,9.825000e-08,1.91823,1.45163,280.06312,1.90323,1.044642e-07,1.15651,0.24329,164.3671
2024-03-01_12:03:10,-0.894,2.03343,9.825000e-08,1.91823,1.25582,562.21554,2.00171,3.522917e-08,1.07939,0.31298,956.27473
2024-03-01_12:04:09,-0.8953,2.01213,9.825000e-08,1.86011,1.36569,341.65895,1.98742,1.663738e-07,1.17901,0.24558,625.19508
2024-03-01_12:05:10,-0.8987,2.10382,9.825000e-08,1.86011,1.2666,148.92913,2.10216,1.243239e-07,1.15715,0.24107,161.24289
2024-03-01_12:06:09,-0.8959,2.08719,9.825000e-08,1.86011,1.34978,283.40903,2.06604,1.696367e-08,1.0302,0.35933,324.1372
2024-03-01_12:07:09,-0.8935,1.88007,9.825000e-08,1.86011,1.41867,466.21273,1.84727,5.758300e-09,0.97091,0.41426,534.71834
2024-03-01_12:08:09,-0.9141,1.91395,9.825000e-08,1.86011,1.44253,281.8919,1.62328,9.853348e-09,1.00695,0.99989,340.80321
2024-03-01_12:09:09,-0.9023,1.93768,9.825000e-08,1.86011,1.42902,148.68449,1.97583,1.302617e-07,1.15759,0.19897,91.41353
2024-03-01_12:10:10,-0.8973,2.18598,9.825000e-08,1.86011,1.27894,456.13183,2.16791,8.272119e-08,1.12152,0.30198,345.18918
2024-03-01_12:11:09,-0.8972,2.38579,9.825000e-08,1.91823,1.22894,315.25243,2.3652,2.504721e-08,1.04852,0.33008,243.6705
